Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD03967,2021-03-03,CUST0366,Phone,Electronics,West,2,696,1392,258.63
ORD03968,2023-12-02,CUST0866,Camera,Electronics,South,5,844,4220,371.41
ORD03969,2021-11-27,CUST0582,Tablet,Electronics,East,2,1477,2954,694.68
ORD03970,2022-01-28,CUST0982,Laptop,Electronics,South,4,1365,5460,991.78
ORD03971,2022-06-19,CUST0251,Laptop,Electronics,East,2,826,1652,102.1
ORD03972,2022-02-21,CUST0962,Tablet,Electronics,West,3,729,2187,597.32
ORD03973,2022-06-27,CUST0377,Phone,Electronics,South,1,1404,1404,358.76
ORD03974,2021-12-26,CUST0210,Phone,Electronics,South,1,1492,1492,172.7
ORD03975,2021-08-07,CUST0080,Tablet,Electronics,North,3,1361,4083,661.33
ORD03976,2023-10-17,CUST0114,Tablet,Electronics,West,1,977,977,177.34
ORD03977,2023-02-07,CUST0312,Laptop,Electronics,East,5,360,1800,374.31
ORD03978,2021-05-04,CUST0388,Mouse,Accessories,West,4,1137,4548,1018.72
ORD03979,2022-01-08,CUST0968,Camera,Electronics,West,5,424,2120,555.49
ORD03980,2022-10-17,CUST0182,Printer,Electronics,South,1,112,112,32.43
ORD03981,2021-12-15,CUST0062,Monitor,Electronics,West,1,159,159,20.55
ORD03982,2021-07-14,CUST0347,Camera,Electronics,West,2,1315,2630,743.02
ORD03983,2021-06-03,CUST0501,Phone,Electronics,North,4,523,2092,339.98
ORD03984,2023-02-04,CUST0998,Tablet,Electronics,East,4,1233,4932,252.43
ORD03985,2023-10-28,CUST0495,Mouse,Accessories,North,4,624,2496,685.64
ORD03986,2022-07-23,CUST0864,Laptop,Electronics,East,5,925,4625,428.02
ORD03987,2021-08-29,CUST0994,Laptop,Electronics,West,5,62,310,39.69
ORD03988,2021-12-19,CUST0641,Monitor,Electronics,North,2,184,368,71.09
ORD03989,2022-10-09,CUST0496,Tablet,Electronics,North,5,972,4860,617.42
ORD03990,2022-03-14,CUST0843,Tablet,Electronics,North,3,1403,4209,766.29
ORD03991,2021-08-17,CUST0388,Camera,Electronics,South,4,777,3108,601.5
ORD03992,2023-07-31,CUST0318,Camera,Electronics,East,1,1016,1016,241.97
ORD03993,2021-05-31,CUST0303,Printer,Electronics,North,5,1370,6850,819.73
ORD03994,2021-05-03,CUST0798,Monitor,Electronics,North,2,1477,2954,378.73
ORD03995,2021-09-26,CUST0343,Phone,Electronics,East,1,1027,1027,242.9
ORD03996,2022-07-26,CUST0625,Mouse,Accessories,North,2,188,376,73.65
ORD03997,2022-10-22,CUST0506,Monitor,Electronics,South,4,455,1820,137.93
ORD03998,2023-12-11,CUST0533,Camera,Electronics,West,2,307,614,59.48
ORD03999,2021-05-27,CUST0428,Camera,Electronics,North,3,462,1386,103.9
ORD04000,2021-07-12,CUST0832,Monitor,Electronics,South,4,437,1748,512.17
ORD04001,2023-12-24,CUST0683,Phone,Electronics,West,5,503,2515,442.02
ORD04002,2021-08-11,CUST0671,Mouse,Accessories,East,2,1345,2690,478.67
ORD04003,2023-07-16,CUST0780,Monitor,Electronics,West,4,1346,5384,600.53
ORD04004,2021-12-01,CUST0556,Laptop,Electronics,North,4,270,1080,216.61
ORD04005,2023-11-16,CUST0484,Camera,Electronics,East,1,150,150,9.56
ORD04006,2023-03-10,CUST0759,Mouse,Accessories,North,4,1308,5232,584.99
ORD04007,2021-06-19,CUST0403,Tablet,Electronics,North,2,694,1388,368.31
ORD04008,2023-07-13,CUST0957,Tablet,Electronics,South,2,656,1312,353.45
ORD04009,2021-09-08,CUST0375,Laptop,Electronics,West,3,1097,3291,608.52
ORD04010,2023-10-04,CUST0007,Phone,Electronics,East,4,1003,4012,1101.02
ORD04011,2022-08-23,CUST0566,Mouse,Accessories,East,4,1212,4848,1430.69
ORD04012,2023-05-02,CUST0732,Camera,Electronics,East,3,735,2205,465.48
ORD04013,2023-07-11,CUST0258,Laptop,Electronics,East,4,1167,4668,1385.94
ORD04014,2021-06-12,CUST0349,Keyboard,Accessories,North,2,231,462,41.96
ORD04015,2021-02-14,CUST0614,Camera,Electronics,South,3,117,351,96.17
ORD04016,2023-08-29,CUST0763,Mouse,Accessories,West,5,347,1735,111.7
ORD04017,2021-10-07,CUST0928,Laptop,Electronics,West,2,1351,2702,395.66
ORD04018,2022-04-15,CUST0253,Monitor,Electronics,East,2,1184,2368,288.75
ORD04019,2022-11-20,CUST0766,Phone,Electronics,East,3,71,213,38.02
ORD04020,2022-11-08,CUST0076,Mouse,Accessories,West,3,321,963,176.16
ORD04021,2021-07-07,CUST0816,Camera,Electronics,North,1,1099,1099,205.57
ORD04022,2022-10-11,CUST0017,Mouse,Accessories,South,5,105,525,92.74
ORD04023,2023-06-28,CUST0473,Laptop,Electronics,South,4,861,3444,560.25
ORD04024,2023-06-21,CUST0727,Mouse,Accessories,North,5,256,1280,212.76
ORD04025,2023-05-21,CUST0687,Phone,Electronics,East,5,758,3790,512.54
ORD04026,2021-12-25,CUST0504,Monitor,Electronics,West,4,896,3584,322.45
ORD04027,2023-11-21,CUST0495,Mouse,Accessories,West,4,1223,4892,845.24
ORD04028,2023-02-09,CUST0262,Tablet,Electronics,East,4,192,768,38.63
ORD04029,2022-05-03,CUST0984,Tablet,Electronics,West,2,387,774,151.74
ORD04030,2021-12-30,CUST0275,Phone,Electronics,West,4,1331,5324,501.57
ORD04031,2023-10-31,CUST0647,Printer,Electronics,North,2,1047,2094,535.11
ORD04032,2022-04-30,CUST0974,Laptop,Electronics,South,5,1076,5380,1375.56
ORD04033,2023-01-07,CUST0928,Printer,Electronics,West,1,358,358,101.81
ORD04034,2021-12-24,CUST0657,Printer,Electronics,North,5,708,3540,386.96
ORD04035,2022-10-16,CUST0193,Laptop,Electronics,North,4,1277,5108,369.51
ORD04036,2022-07-19,CUST0939,Mouse,Accessories,West,3,872,2616,493.68
ORD04037,2021-11-08,CUST0815,Laptop,Electronics,North,1,1185,1185,243.06
ORD04038,2023-01-17,CUST0144,Mouse,Accessories,South,1,1221,1221,266.91
ORD04039,2022-07-12,CUST0287,Printer,Electronics,North,3,757,2271,678.82
ORD04040,2022-06-30,CUST0319,Tablet,Electronics,North,3,1422,4266,949.37
ORD04041,2023-02-28,CUST0437,Keyboard,Accessories,South,5,892,4460,452.62
ORD04042,2022-09-01,CUST0580,Mouse,Accessories,South,1,759,759,166.75
ORD04043,2023-03-02,CUST0774,Camera,Electronics,South,1,88,88,25.6
ORD04044,2021-04-19,CUST0306,Mouse,Accessories,East,1,263,263,34.92
ORD04045,2021-12-12,CUST0032,Phone,Electronics,West,4,639,2556,178.51
ORD04046,2022-05-18,CUST0361,Printer,Electronics,West,1,681,681,200.44
ORD04047,2021-03-10,CUST0160,Tablet,Electronics,North,3,866,2598,497.7
ORD04048,2021-04-17,CUST0697,Laptop,Electronics,North,2,540,1080,253.54
ORD04049,2022-12-27,CUST0495,Laptop,Electronics,East,4,723,2892,627.81
ORD04050,2021-06-20,CUST0279,Mouse,Accessories,West,3,364,1092,274.78
ORD04051,2023-04-06,CUST0286,Laptop,Electronics,South,3,1398,4194,355.48
ORD04052,2021-02-19,CUST0899,Camera,Electronics,West,2,394,788,121.59
ORD04053,2021-02-16,CUST0282,Phone,Electronics,South,2,990,1980,442.73
ORD04054,2023-03-13,CUST0342,Mouse,Accessories,East,3,1229,3687,638.02
ORD04055,2023-10-16,CUST0619,Mouse,Accessories,North,4,923,3692,255.08
ORD04056,2021-11-05,CUST0483,Monitor,Electronics,East,2,1020,2040,116.31
ORD04057,2022-04-01,CUST0206,Keyboard,Accessories,East,3,292,876,67.96
ORD04058,2021-02-14,CUST0753,Monitor,Electronics,South,4,581,2324,667.49
ORD04059,2022-03-03,CUST0478,Camera,Electronics,East,2,74,148,13.07
ORD04060,2023-03-01,CUST0006,Monitor,Electronics,South,3,608,1824,346.47
ORD04061,2022-02-19,CUST0587,Camera,Electronics,North,1,1102,1102,96.93
ORD04062,2021-01-01,CUST0969,Printer,Electronics,South,5,729,3645,985.09
ORD04063,2022-06-30,CUST0601,Mouse,Accessories,North,4,857,3428,786.14
ORD04064,2021-08-30,CUST0106,Mouse,Accessories,West,2,665,1330,332.25
ORD04065,2021-10-17,CUST0330,Camera,Electronics,South,1,367,367,45.46
ORD04066,2021-12-02,CUST0940,Mouse,Accessories,North,4,733,2932,398.72
ORD04067,2023-10-07,CUST0808,Mouse,Accessories,North,5,183,915,228.11
ORD04068,2021-02-10,CUST0591,Monitor,Electronics,West,3,1413,4239,790.13
ORD04069,2022-03-28,CUST0003,Monitor,Electronics,North,2,724,1448,401.44
ORD04070,2023-01-23,CUST0110,Tablet,Electronics,West,3,1098,3294,297.35
ORD04071,2022-09-25,CUST0141,Phone,Electronics,East,1,209,209,55.16
ORD04072,2022-04-14,CUST0734,Keyboard,Accessories,East,2,738,1476,191.23
ORD04073,2023-09-06,CUST0933,Tablet,Electronics,North,5,1233,6165,1691.53
ORD04074,2021-01-23,CUST0636,Phone,Electronics,South,2,678,1356,246.2
ORD04075,2022-05-26,CUST0672,Monitor,Electronics,North,4,1291,5164,1544.58
ORD04076,2022-10-16,CUST0634,Monitor,Electronics,North,1,1442,1442,267.78
ORD04077,2021-02-08,CUST0081,Monitor,Electronics,West,2,503,1006,207.78
ORD04078,2022-01-02,CUST0262,Mouse,Accessories,North,3,292,876,69.72
ORD04079,2022-11-08,CUST0595,Tablet,Electronics,East,4,469,1876,450.18
ORD04080,2021-01-31,CUST0773,Printer,Electronics,North,1,925,925,171.8
ORD04081,2021-05-18,CUST0914,Monitor,Electronics,East,5,1316,6580,1427.72
ORD04082,2023-11-04,CUST0669,Keyboard,Accessories,East,3,1477,4431,1169.86
ORD04083,2021-11-16,CUST0600,Monitor,Electronics,North,4,524,2096,512.89
ORD04084,2022-09-03,CUST0164,Camera,Electronics,West,1,1180,1180,118.56
ORD04085,2023-12-30,CUST0172,Keyboard,Accessories,East,1,1483,1483,295.46
ORD04086,2022-11-20,CUST0649,Tablet,Electronics,North,5,1413,7065,1651.89
ORD04087,2021-07-28,CUST0841,Camera,Electronics,West,4,1291,5164,1396.41
ORD04088,2023-04-08,CUST0345,Keyboard,Accessories,West,2,908,1816,496.8
ORD04089,2021-02-11,CUST0552,Keyboard,Accessories,East,1,983,983,204.28
ORD04090,2021-05-08,CUST0949,Keyboard,Accessories,South,4,1417,5668,1073.4
ORD04091,2022-06-18,CUST0081,Laptop,Electronics,East,4,1256,5024,390.65
ORD04092,2022-03-22,CUST0796,Laptop,Electronics,South,4,1144,4576,1021.49
ORD04093,2023-01-28,CUST0944,Printer,Electronics,North,3,1031,3093,650.68
ORD04094,2021-06-16,CUST0008,Keyboard,Accessories,South,4,552,2208,154.07
ORD04095,2022-03-27,CUST0913,Laptop,Electronics,West,1,1467,1467,220.88
ORD04096,2023-03-12,CUST0881,Camera,Electronics,East,3,906,2718,657.11
ORD04097,2023-02-14,CUST0903,Monitor,Electronics,East,1,881,881,196.9
ORD04098,2022-07-24,CUST0388,Keyboard,Accessories,South,3,801,2403,184.15
ORD04099,2022-03-21,CUST0355,Printer,Electronics,West,1,417,417,105.81
ORD04100,2021-05-21,CUST0071,Laptop,Electronics,West,4,186,744,163.19
ORD04101,2021-12-26,CUST0595,Keyboard,Accessories,North,1,166,166,48.26
ORD04102,2023-07-17,CUST0908,Monitor,Electronics,East,3,1483,4449,1167.35
ORD04103,2022-01-24,CUST0904,Tablet,Electronics,West,2,76,152,15.8
ORD04104,2022-01-15,CUST0255,Camera,Electronics,South,3,1470,4410,704.63
ORD04105,2022-10-16,CUST0979,Laptop,Electronics,West,1,75,75,4.1
ORD04106,2022-02-16,CUST0854,Keyboard,Accessories,West,1,1234,1234,202.6
ORD04107,2021-02-14,CUST0054,Mouse,Accessories,East,1,343,343,79.04
ORD04108,2023-08-13,CUST0736,Tablet,Electronics,East,4,1484,5936,1652.21
ORD04109,2022-03-31,CUST0410,Monitor,Electronics,West,1,874,874,214.0
ORD04110,2021-08-04,CUST0307,Mouse,Accessories,North,5,1418,7090,778.37
ORD04111,2023-10-31,CUST0034,Keyboard,Accessories,North,1,854,854,211.06
ORD04112,2022-02-23,CUST0436,Mouse,Accessories,West,4,559,2236,126.79
ORD04113,2021-05-16,CUST0179,Laptop,Electronics,North,2,214,428,87.84
ORD04114,2022-10-26,CUST0127,Tablet,Electronics,North,3,1250,3750,783.56
ORD04115,2022-06-16,CUST0818,Mouse,Accessories,South,4,1059,4236,781.1
ORD04116,2023-07-01,CUST0219,Mouse,Accessories,North,5,1443,7215,1309.91
ORD04117,2022-04-07,CUST0711,Phone,Electronics,West,4,1296,5184,1272.95
ORD04118,2022-01-27,CUST0434,Mouse,Accessories,South,2,709,1418,307.07
ORD04119,2021-01-20,CUST0943,Camera,Electronics,South,3,940,2820,198.79
ORD04120,2022-03-30,CUST0846,Keyboard,Accessories,West,5,236,1180,256.14
ORD04121,2022-12-14,CUST0304,Mouse,Accessories,South,5,980,4900,538.71
ORD04122,2023-01-08,CUST0657,Monitor,Electronics,East,1,108,108,9.07
ORD04123,2022-06-12,CUST0834,Mouse,Accessories,East,4,1279,5116,967.21
ORD04124,2022-02-10,CUST0951,Keyboard,Accessories,West,5,1003,5015,1406.12
ORD04125,2023-12-22,CUST0713,Laptop,Electronics,South,4,209,836,243.93
ORD04126,2023-11-25,CUST0864,Laptop,Electronics,North,5,1042,5210,1491.8
ORD04127,2023-01-01,CUST0414,Printer,Electronics,South,2,372,744,39.52
ORD04128,2023-05-08,CUST0214,Laptop,Electronics,South,1,406,406,22.98
ORD04129,2021-01-28,CUST0565,Printer,Electronics,South,4,701,2804,207.63
ORD04130,2023-04-01,CUST0128,Laptop,Electronics,North,5,1469,7345,1909.2
ORD04131,2021-02-13,CUST0694,Monitor,Electronics,West,5,1414,7070,1406.45
ORD04132,2021-08-11,CUST0159,Tablet,Electronics,South,2,557,1114,195.65
ORD04133,2021-08-31,CUST0451,Printer,Electronics,East,5,871,4355,490.94
ORD04134,2023-03-23,CUST0549,Phone,Electronics,West,4,635,2540,518.9
ORD04135,2021-10-20,CUST0346,Tablet,Electronics,North,4,671,2684,451.73
ORD04136,2023-04-11,CUST0565,Printer,Electronics,East,1,899,899,247.11
ORD04137,2022-07-03,CUST0850,Mouse,Accessories,East,4,254,1016,78.7
ORD04138,2022-03-20,CUST0084,Laptop,Electronics,East,3,1373,4119,632.39
ORD04139,2022-08-18,CUST0348,Tablet,Electronics,West,1,1136,1136,242.82
ORD04140,2023-02-05,CUST0340,Keyboard,Accessories,North,3,612,1836,119.94
ORD04141,2023-11-30,CUST0350,Tablet,Electronics,North,3,991,2973,578.72
ORD04142,2022-04-21,CUST0518,Phone,Electronics,East,1,130,130,25.45
ORD04143,2023-12-15,CUST0549,Phone,Electronics,West,4,1183,4732,1081.67
ORD04144,2023-09-28,CUST0018,Phone,Electronics,South,2,1473,2946,381.67
ORD04145,2021-05-15,CUST0261,Mouse,Accessories,South,1,432,432,59.66
ORD04146,2021-01-25,CUST0585,Tablet,Electronics,North,1,103,103,6.67
ORD04147,2021-01-02,CUST0507,Keyboard,Accessories,South,5,293,1465,347.05
ORD04148,2022-05-10,CUST0595,Keyboard,Accessories,North,2,626,1252,224.96
ORD04149,2021-11-05,CUST0665,Printer,Electronics,West,2,1076,2152,446.31
ORD04150,2021-05-29,CUST0581,Printer,Electronics,West,1,1159,1159,299.69
ORD04151,2023-04-03,CUST0087,Tablet,Electronics,West,5,831,4155,1082.98
ORD04152,2021-10-26,CUST0292,Tablet,Electronics,East,1,1436,1436,140.09
ORD04153,2023-04-02,CUST0551,Keyboard,Accessories,West,1,1358,1358,78.86
ORD04154,2021-09-01,CUST0789,Monitor,Electronics,North,4,1386,5544,310.76
ORD04155,2022-04-23,CUST0152,Phone,Electronics,South,1,1212,1212,76.36
ORD04156,2023-11-18,CUST0443,Laptop,Electronics,West,1,1138,1138,80.43
ORD04157,2022-06-27,CUST0864,Laptop,Electronics,North,5,1352,6760,552.96
ORD04158,2021-06-17,CUST0810,Monitor,Electronics,West,3,340,1020,271.52
ORD04159,2023-07-24,CUST0351,Keyboard,Accessories,South,2,81,162,38.26
ORD04160,2022-08-04,CUST0124,Camera,Electronics,West,3,1045,3135,183.89
ORD04161,2022-09-14,CUST0518,Printer,Electronics,West,3,781,2343,464.14
ORD04162,2022-07-06,CUST0409,Monitor,Electronics,South,3,1327,3981,364.86
ORD04163,2021-07-31,CUST0856,Keyboard,Accessories,East,3,318,954,247.64
ORD04164,2022-09-12,CUST0607,Printer,Electronics,South,1,800,800,118.2
ORD04165,2023-05-03,CUST0261,Camera,Electronics,North,1,889,889,198.33
ORD04166,2023-10-19,CUST0451,Monitor,Electronics,South,4,97,388,56.7
ORD04167,2021-01-08,CUST0566,Keyboard,Accessories,North,2,731,1462,318.83
ORD04168,2021-02-11,CUST0232,Laptop,Electronics,North,4,773,3092,821.17
ORD04169,2021-04-24,CUST0457,Keyboard,Accessories,West,1,527,527,124.89
ORD04170,2023-03-29,CUST0160,Printer,Electronics,South,5,802,4010,464.17
ORD04171,2022-08-07,CUST0314,Keyboard,Accessories,West,3,71,213,63.24
ORD04172,2022-09-23,CUST0474,Tablet,Electronics,East,1,312,312,37.8
ORD04173,2021-02-22,CUST0558,Mouse,Accessories,South,3,596,1788,287.66
ORD04174,2022-04-06,CUST0253,Printer,Electronics,East,3,921,2763,607.91
ORD04175,2021-09-03,CUST0292,Monitor,Electronics,South,4,604,2416,318.52
ORD04176,2022-09-03,CUST0680,Tablet,Electronics,East,2,1385,2770,502.8
ORD04177,2023-05-29,CUST0432,Mouse,Accessories,West,3,504,1512,310.18
ORD04178,2023-09-01,CUST0810,Laptop,Electronics,North,3,1068,3204,737.47
ORD04179,2023-01-15,CUST0903,Printer,Electronics,South,2,135,270,75.35
ORD04180,2022-05-22,CUST0995,Keyboard,Accessories,East,3,1466,4398,1254.41
ORD04181,2021-04-07,CUST0876,Monitor,Electronics,West,3,969,2907,511.56
ORD04182,2023-09-09,CUST0553,Camera,Electronics,East,4,144,576,48.94
ORD04183,2021-05-22,CUST0338,Tablet,Electronics,South,2,160,320,46.37
ORD04184,2021-01-22,CUST0502,Tablet,Electronics,North,1,1459,1459,105.47
ORD04185,2021-09-21,CUST0341,Mouse,Accessories,East,5,545,2725,190.32
ORD04186,2021-09-21,CUST0714,Monitor,Electronics,North,2,1045,2090,233.17
ORD04187,2022-02-17,CUST0729,Mouse,Accessories,West,5,805,4025,297.56
ORD04188,2022-12-26,CUST0038,Camera,Electronics,East,5,311,1555,202.09
ORD04189,2022-04-20,CUST0849,Mouse,Accessories,North,2,1308,2616,343.93
ORD04190,2023-01-10,CUST0948,Laptop,Electronics,South,4,777,3108,367.81
ORD04191,2021-03-04,CUST0445,Mouse,Accessories,West,1,810,810,81.27
ORD04192,2021-12-10,CUST0075,Mouse,Accessories,East,3,1019,3057,421.21
ORD04193,2023-12-21,CUST0064,Monitor,Electronics,West,2,290,580,116.45
ORD04194,2021-03-09,CUST0581,Keyboard,Accessories,South,2,1118,2236,415.01
ORD04195,2023-01-12,CUST0900,Printer,Electronics,West,2,877,1754,410.55
ORD04196,2022-04-10,CUST0229,Tablet,Electronics,East,5,563,2815,802.08
ORD04197,2021-01-09,CUST0211,Phone,Electronics,North,1,845,845,239.92
ORD04198,2021-05-15,CUST0661,Keyboard,Accessories,North,1,1084,1084,309.62
ORD04199,2022-01-08,CUST0971,Laptop,Electronics,South,2,276,552,60.45
ORD04200,2023-09-29,CUST0933,Mouse,Accessories,North,2,1135,2270,486.98
ORD04201,2021-08-19,CUST0818,Camera,Electronics,East,2,404,808,73.98
ORD04202,2022-07-08,CUST0616,Printer,Electronics,North,3,190,570,114.35
ORD04203,2021-05-11,CUST0731,Camera,Electronics,North,5,1394,6970,1631.98
ORD04204,2023-04-13,CUST0551,Mouse,Accessories,South,2,853,1706,340.91
ORD04205,2023-06-05,CUST0684,Mouse,Accessories,East,3,766,2298,542.3
ORD04206,2021-11-26,CUST0341,Camera,Electronics,West,3,488,1464,116.81
ORD04207,2023-08-16,CUST0976,Camera,Electronics,East,1,520,520,146.22
ORD04208,2022-11-28,CUST0200,Monitor,Electronics,North,1,776,776,141.15
ORD04209,2021-04-04,CUST0885,Camera,Electronics,North,5,621,3105,896.42
ORD04210,2021-02-01,CUST0056,Mouse,Accessories,East,5,526,2630,759.5
ORD04211,2022-10-16,CUST0556,Laptop,Electronics,North,3,632,1896,423.2
ORD04212,2023-07-17,CUST0058,Tablet,Electronics,West,1,950,950,84.64
ORD04213,2022-10-04,CUST0659,Keyboard,Accessories,East,4,1349,5396,322.83
ORD04214,2022-04-27,CUST0701,Monitor,Electronics,South,5,489,2445,314.77
ORD04215,2022-11-15,CUST0800,Camera,Electronics,North,1,62,62,16.44
ORD04216,2023-10-27,CUST0785,Phone,Electronics,South,1,1354,1354,201.94
ORD04217,2022-05-06,CUST0132,Printer,Electronics,South,1,896,896,134.58
ORD04218,2023-06-29,CUST0180,Camera,Electronics,West,1,1314,1314,99.38
ORD04219,2023-01-26,CUST0178,Mouse,Accessories,South,2,1026,2052,377.8
ORD04220,2021-10-16,CUST0699,Printer,Electronics,West,4,1424,5696,1559.97
ORD04221,2021-07-01,CUST0076,Keyboard,Accessories,North,2,348,696,159.68
ORD04222,2022-03-10,CUST0101,Mouse,Accessories,West,5,1433,7165,1607.46
ORD04223,2022-08-31,CUST0940,Camera,Electronics,West,5,1478,7390,2202.41
ORD04224,2021-06-20,CUST0209,Camera,Electronics,South,3,1094,3282,857.14
ORD04225,2021-02-13,CUST0733,Printer,Electronics,East,3,878,2634,268.32
ORD04226,2023-02-16,CUST0025,Mouse,Accessories,West,2,426,852,209.11
ORD04227,2022-11-16,CUST0319,Monitor,Electronics,East,2,208,416,113.95
ORD04228,2022-04-13,CUST0868,Camera,Electronics,South,2,460,920,208.47
ORD04229,2021-08-28,CUST0447,Camera,Electronics,South,3,341,1023,70.33
ORD04230,2021-05-25,CUST0422,Printer,Electronics,South,3,814,2442,317.3
ORD04231,2021-01-22,CUST0715,Tablet,Electronics,West,2,1112,2224,649.57
ORD04232,2021-11-29,CUST0220,Keyboard,Accessories,South,4,1280,5120,1272.0
ORD04233,2021-08-09,CUST0585,Printer,Electronics,North,5,173,865,67.04
ORD04234,2021-11-29,CUST0167,Keyboard,Accessories,North,5,849,4245,1129.02
ORD04235,2023-09-18,CUST0243,Tablet,Electronics,North,2,1203,2406,475.56
ORD04236,2023-09-12,CUST0742,Phone,Electronics,South,3,726,2178,535.77
ORD04237,2022-04-04,CUST0595,Phone,Electronics,South,5,278,1390,285.28
ORD04238,2023-12-22,CUST0764,Tablet,Electronics,North,2,514,1028,190.66
ORD04239,2023-03-10,CUST0688,Phone,Electronics,West,4,242,968,200.32
ORD04240,2023-03-18,CUST0290,Tablet,Electronics,East,5,161,805,167.94
ORD04241,2021-08-25,CUST0613,Mouse,Accessories,North,2,1365,2730,240.0
ORD04242,2021-05-08,CUST0442,Keyboard,Accessories,North,2,991,1982,221.15
ORD04243,2022-10-15,CUST0635,Phone,Electronics,West,3,828,2484,581.82
ORD04244,2021-08-22,CUST0481,Printer,Electronics,East,5,265,1325,280.62
ORD04245,2022-11-10,CUST0005,Tablet,Electronics,North,4,350,1400,123.57
ORD04246,2023-03-08,CUST0317,Laptop,Electronics,West,3,185,555,125.24
ORD04247,2023-12-31,CUST0838,Keyboard,Accessories,North,2,182,364,25.72
ORD04248,2021-01-22,CUST0587,Monitor,Electronics,West,3,647,1941,465.29
ORD04249,2023-03-03,CUST0830,Keyboard,Accessories,South,2,289,578,172.02
ORD04250,2023-09-07,CUST0764,Keyboard,Accessories,South,3,1216,3648,240.59
ORD04251,2023-08-20,CUST0417,Laptop,Electronics,West,5,1208,6040,1020.4
ORD04252,2023-12-15,CUST0710,Mouse,Accessories,North,2,236,472,47.94
ORD04253,2023-08-30,CUST0064,Mouse,Accessories,West,5,708,3540,683.99
ORD04254,2021-09-07,CUST0985,Laptop,Electronics,North,2,986,1972,565.37
ORD04255,2021-06-15,CUST0004,Mouse,Accessories,East,5,111,555,150.62
ORD04256,2022-05-05,CUST0435,Mouse,Accessories,West,1,851,851,81.08
ORD04257,2021-12-15,CUST0123,Phone,Electronics,East,3,640,1920,298.01
ORD04258,2022-06-08,CUST0780,Monitor,Electronics,West,4,1415,5660,1534.37
ORD04259,2023-03-21,CUST0150,Monitor,Electronics,North,5,1495,7475,1177.17
ORD04260,2023-10-23,CUST0577,Camera,Electronics,West,2,924,1848,266.05
ORD04261,2022-08-18,CUST0910,Keyboard,Accessories,South,3,1381,4143,721.5
ORD04262,2023-01-07,CUST0090,Printer,Electronics,East,3,753,2259,639.88
ORD04263,2023-01-10,CUST0542,Camera,Electronics,North,4,538,2152,119.96
ORD04264,2022-08-05,CUST0718,Keyboard,Accessories,East,1,292,292,43.59
ORD04265,2022-05-04,CUST0871,Camera,Electronics,South,4,864,3456,471.59
ORD04266,2023-04-14,CUST0549,Phone,Electronics,West,4,647,2588,642.93
ORD04267,2021-05-20,CUST0619,Laptop,Electronics,West,5,702,3510,412.1
ORD04268,2022-09-07,CUST0182,Printer,Electronics,East,4,1269,5076,1381.05
ORD04269,2021-07-08,CUST0175,Keyboard,Accessories,East,2,161,322,76.29
ORD04270,2023-07-04,CUST0791,Phone,Electronics,North,3,1437,4311,531.82
ORD04271,2023-02-13,CUST0026,Tablet,Electronics,East,4,654,2616,687.85
ORD04272,2022-01-09,CUST0546,Camera,Electronics,South,3,1110,3330,564.47
ORD04273,2021-04-09,CUST0700,Keyboard,Accessories,South,2,402,804,195.35
ORD04274,2021-11-17,CUST0492,Phone,Electronics,East,2,721,1442,170.47
ORD04275,2021-05-14,CUST0201,Tablet,Electronics,West,2,345,690,200.19
ORD04276,2021-07-13,CUST0334,Mouse,Accessories,West,5,757,3785,278.43
ORD04277,2021-02-16,CUST0985,Printer,Electronics,North,3,153,459,33.32
ORD04278,2021-10-18,CUST0061,Monitor,Electronics,North,3,570,1710,260.12
ORD04279,2023-02-26,CUST0791,Phone,Electronics,East,1,1410,1410,328.81
ORD04280,2023-08-01,CUST0712,Mouse,Accessories,North,1,943,943,116.65
ORD04281,2023-10-23,CUST0967,Phone,Electronics,West,5,1079,5395,310.79
ORD04282,2023-06-23,CUST0224,Laptop,Electronics,South,3,1411,4233,480.86
ORD04283,2021-01-22,CUST0589,Printer,Electronics,East,3,1121,3363,835.3
ORD04284,2022-12-05,CUST0540,Tablet,Electronics,West,3,238,714,137.79
ORD04285,2023-07-13,CUST0276,Mouse,Accessories,East,3,587,1761,276.05
ORD04286,2021-07-17,CUST0357,Mouse,Accessories,East,1,453,453,23.17
ORD04287,2023-11-08,CUST0251,Laptop,Electronics,North,1,229,229,27.03
ORD04288,2022-10-26,CUST0152,Camera,Electronics,South,1,345,345,99.02
ORD04289,2022-12-29,CUST0026,Camera,Electronics,North,4,1196,4784,1206.14
ORD04290,2023-03-20,CUST0055,Phone,Electronics,South,5,720,3600,261.63
ORD04291,2021-07-04,CUST0727,Camera,Electronics,South,1,1001,1001,291.03
ORD04292,2022-05-30,CUST0669,Tablet,Electronics,North,3,950,2850,707.46
ORD04293,2022-03-07,CUST0215,Tablet,Electronics,South,5,750,3750,296.49
ORD04294,2022-04-09,CUST0750,Mouse,Accessories,East,2,1281,2562,220.88
ORD04295,2022-06-11,CUST0684,Phone,Electronics,West,2,797,1594,312.25
ORD04296,2021-06-24,CUST0607,Printer,Electronics,South,4,1122,4488,964.38
ORD04297,2021-04-07,CUST0534,Camera,Electronics,East,2,810,1620,109.11
ORD04298,2022-01-17,CUST0675,Camera,Electronics,East,1,1211,1211,72.69
